algo	mean	best	worst	std
ABC	1496.5519018841474	1156.4325346027144	1689.7750233936754	122.38396472218628
DE	207.94876721898956	-9.094947017729282e-13	658.9462705996239	145.3263018751881
GA	0.9718697152263122	0.18791975431850005	3.271612363787426	0.6058009270607624
HRO	1510.3592321072176	735.1623458764057	2145.5435586693775	269.5265356296461
PSO	3119.407416840326	2270.2678382988024	3692.1293580401607	284.12824027256715
PRO	2665.8948334127253	1987.8469090501035	3180.51442476334	251.64721638213004
