algo	mean	best	worst	std
ABC	0.002476403435440544	0.00011327590460497494	0.011778151322464379	0.0026904664066997566
DE	9.050414142902017e-27	8.485346159614672e-33	2.083836156875313e-25	3.1734910300808774e-26
GA	330.81514490391	67.5248698225377	933.9465142377153	208.81532664440115
HRO	257.0410240268229	14.100739509665367	1094.968855655702	224.66521618872187
PSO	101.7139219257216	0.023622958419573518	5001.390234688166	699.9553670854538
PRO	0.26926984720228314	6.0331390215600115e-06	8.397859996049739	1.2692521997613921
