algo	mean	best	worst	std
ABC	1.1108625465092431e-05	1.443084120020811e-06	3.875446971556584e-05	7.958709713143917e-06
DE	0.02994332206679677	3.175129473103911e-54	0.5291628562544384	0.10577444990955898
GA	0.11744974412647828	0.05743687415731635	0.2079401572789159	0.038305527628730636
HRO	3.9365642981051456	1.1741652695100195	8.416997249525693	1.5370626901945776
PSO	90.0	90.0	90.0	0.0
PRO	0.008277553939321164	0.00032702239442412205	0.16420948890509945	0.025204599722948938
