algo	mean	best	worst	std
ABC	6.409257357976544e-20	8.253436266953567e-26	2.9239566103546003e-18	4.095739169238666e-19
DE	5.118014515292844e-75	2.343295974293854e-143	2.3065712752442824e-73	3.2412687909602605e-74
GA	340.4738352072925	107.11629584657041	2474.6496115958107	401.1017098666807
HRO	410.4665837765276	27.201102752543527	1340.802757389147	291.60699793390967
PSO	1.2240046233459787	0.04945924157552286	9.423748642145577	1.5292675720010902
PRO	0.004042536014385277	6.548426292745829e-06	0.1914568211325496	0.02677866684273771
