algo	mean	best	worst	std
ABC	2.0717242254901094	1.0038822427844603	3.438565070099219	0.5771842903730438
DE	0.012974153351546978	3.527845536488995e-157	0.5325798078417745	0.07453868608028079
GA	0.005670758593196646	0.002525164616992642	0.009380742509556396	0.0014075587535037207
HRO	1.1680871954416896	0.2113670888668286	2.7945738496358943	0.6521938944100476
PSO	49.049180201422885	41.52168887114959	58.402111088936984	4.423658538819172
PRO	0.003502954407525758	6.148430846824991e-05	0.0834967789141924	0.012060873613010876
