algo	mean	best	worst	std
ABC	2.531547522122996	0.6607575129384289	8.272208478023055	1.5792174592395851
DE	1.34260149526632e-43	8.177890682723424e-46	2.0705482718032122e-42	3.2559436802402497e-43
GA	1.3523779117797075	0.6652377513655807	2.3763583521345595	0.3522548548232494
HRO	10.480606571345813	1.9350150391422185	31.55957313168049	4.782041768739892
PSO	1.10056288407964	0.4181643691872801	3.3365304662939463	0.6593541751460342
PRO	0.008875410706325781	0.0006579786574882531	0.16627098405843665	0.024410369791416645
