algo	mean	best	worst	std
ABC	0.32586607740693446	0.2152724052358712	0.4183225517876511	0.05239218653824178
DE	0.18814918737978148	0.0	2.210954774850718	0.4536948280180475
GA	0.38842837313356277	0.09465424423337998	0.8965051992180413	0.14783379501782348
HRO	4.188262519563645	1.0866293168412147	13.486288778095968	2.9464655974486633
PSO	0.26294637871585536	0.07134763514283726	0.717589831057677	0.11905535423414884
PRO	0.0005135919395823918	1.6874391641441555e-05	0.004593926784777103	0.0008822578444983414
